Year,ID,Party,VCF0228,VCF0231,VCF0290,VCF0211,VCF0218,VCF0212,VCF0224,VCF0204,VCF0234,VCF0206,VCF0207,VCF0217,VCF0227,VCF0219,VCF0232,VCF0233,VCF0253,VCF0209,VCF0210,VCF0210,VCF0220,VCF0223
2012,777,Weak Democrat,60,60,63,50,85,70,40,85,85,97,85,97,85,97,85,97,85,60,60,60,15,97
2012,778,Independent Democrat,85,85,60,85,60,70,60,97,85,97,97,97,97,85,97,97,85,85,80,80,97,97
2012,779,Independent Republican,50,50,65,50,60,99,70,70,50,85,70,85,85,85,50,85,99,70,50,50,35,85
2012,780,Strong Democrat,50,50,43,30,85,50,0,85,15,85,40,97,50,85,97,60,99,50,40,40,60,97
2012,781,Weak Democrat,99,99,73,99,85,99,60,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,782,Independent Democrat,40,50,49,85,97,50,0,85,50,97,0,97,50,97,70,50,97,50,70,70,97,97
2012,783,Independent,85,97,999,99,3,99,99,50,60,60,85,70,30,50,50,50,99,85,85,85,50,50
2012,784,Independent Republican,40,15,68,50,50,50,85,50,40,50,97,70,50,60,60,0,40,70,70,70,50,60
2012,785,Independent Democrat,60,60,40,70,40,60,40,85,40,70,70,70,70,70,70,70,70,60,60,60,70,85
2012,786,Strong Democrat,60,60,50,70,70,0,30,30,50,70,70,60,30,60,97,30,50,60,70,70,40,40
2012,787,Independent Republican,40,40,60,40,60,60,60,50,50,50,50,50,50,97,50,15,30,30,40,40,15,70
2012,788,Weak Democrat,50,50,55,70,60,60,50,70,99,60,70,85,85,85,85,85,70,15,70,70,70,85
2012,789,Weak Democrat,40,60,49,50,97,50,0,85,70,60,70,97,70,97,50,97,50,50,85,85,50,50
2012,790,Weak Democrat,60,60,50,60,60,50,40,60,50,40,60,60,40,60,60,15,40,40,70,70,60,60
2012,791,Independent Republican,30,50,60,60,60,99,60,97,99,60,99,97,99,70,0,85,0,97,0,0,0,30
2012,792,Independent,50,50,50,70,50,99,50,60,99,70,85,70,70,70,85,50,50,60,99,99,50,70
2012,793,Strong Democrat,50,60,43,70,70,30,15,50,15,60,60,60,70,70,85,40,85,30,60,60,60,50
2012,794,Weak Democrat,60,50,65,99,70,99,60,85,97,70,70,85,70,70,60,70,99,60,99,99,40,85
2012,795,Independent,70,60,50,70,50,50,50,70,50,97,97,97,85,70,70,85,70,50,85,85,70,70
2012,796,Independent Democrat,30,30,45,60,60,15,30,85,60,50,70,85,70,85,50,50,50,15,60,60,50,85
2012,797,Independent Republican,50,50,55,50,50,50,60,50,50,50,97,97,50,50,50,50,50,70,70,70,30,50
2012,798,Independent Republican,60,85,79,60,60,70,97,50,60,85,70,97,70,85,50,85,60,50,40,40,85,97
2012,799,Strong Democrat,85,70,998,70,85,70,98,85,99,85,85,85,70,80,85,85,70,70,75,75,75,85
2012,800,Independent Democrat,70,60,55,60,70,60,40,30,60,97,40,97,70,85,60,70,30,15,0,0,60,85
2012,801,Weak Democrat,85,70,84,70,97,50,70,70,60,98,99,98,6,70,60,9,50,50,60,60,70,85
2012,802,Independent,60,85,55,99,50,99,60,50,50,97,97,97,97,86,50,50,85,98,40,40,30,85
2012,803,Weak Democrat,60,50,43,50,85,50,0,50,50,50,30,30,50,97,50,15,50,50,30,30,40,97
2012,804,Weak Democrat,15,30,50,15,50,99,50,85,60,60,60,60,60,40,0,60,15,15,15,15,15,85
2012,805,Strong Democrat,99,99,49,99,97,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,806,Strong Democrat,99,99,63,99,85,99,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,807,Strong Republican,99,99,45,99,30,99,60,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,808,Weak Democrat,15,0,38,50,60,70,15,50,50,50,50,50,50,60,0,50,99,0,50,50,60,85
2012,809,Independent Democrat,99,99,50,99,50,99,50,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,810,Strong Democrat,60,60,43,85,70,40,15,60,50,70,70,85,70,97,97,70,97,30,97,97,60,85
2012,811,Independent Democrat,15,15,23,30,30,0,15,15,15,85,85,85,85,60,85,15,60,0,50,50,15,50
2012,812,Independent Republican,40,30,15,30,0,85,30,50,97,50,50,50,50,70,50,30,30,70,15,15,40,50
2012,813,Weak Republican,50,50,35,40,0,85,70,70,50,60,60,40,60,85,50,40,50,30,30,30,70,70
2012,814,Independent Democrat,40,40,50,40,60,40,40,40,40,50,50,50,50,60,50,30,50,50,50,50,60,60
2012,815,Weak Republican,50,40,45,40,30,60,60,70,70,70,70,70,70,60,40,40,30,50,30,30,40,60
2012,816,Strong Democrat,60,60,49,50,97,50,0,50,50,97,0,50,50,50,97,50,50,50,70,70,97,97
2012,817,No Party,50,50,50,85,75,50,25,97,60,95,85,97,80,97,80,85,70,55,75,75,80,97
2012,818,Independent,70,98,50,98,50,98,50,85,90,50,50,50,50,98,50,50,99,80,90,90,50,65
2012,819,Independent Republican,99,99,50,99,50,99,50,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,820,Strong Democrat,50,97,999,97,97,0,99,97,99,85,85,60,60,97,50,60,98,0,20,20,97,97
2012,821,Strong Republican,40,15,40,40,40,60,40,70,40,85,85,85,85,85,50,40,40,70,30,30,70,70
2012,822,Independent Democrat,30,30,6,30,6,50,5,85,50,50,50,59,50,50,30,30,40,50,85,85,30,40
2012,823,Weak Democrat,50,50,50,85,85,50,15,50,40,50,50,50,50,60,85,50,4,60,50,50,50,50
2012,824,Strong Democrat,40,85,49,30,97,60,0,85,60,97,50,85,60,85,70,30,70,60,70,70,70,70
2012,825,Strong Democrat,99,99,49,99,97,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,826,Strong Democrat,97,97,49,97,97,50,0,97,50,97,97,97,97,97,60,50,50,50,50,50,97,97
2012,827,Strong Democrat,50,70,49,15,97,15,0,40,97,50,50,50,50,60,50,50,99,40,30,30,60,97
2012,828,Strong Democrat,70,60,64,50,97,50,30,60,85,97,85,70,50,70,50,50,50,50,40,40,50,97
2012,829,Weak Republican,30,15,43,30,15,50,70,70,30,99,99,99,99,60,60,99,70,60,15,15,50,70
2012,830,Independent Republican,15,15,33,15,15,60,50,97,99,85,85,85,85,85,85,50,50,97,0,0,50,85
2012,831,Strong Democrat,40,30,43,50,70,30,15,20,30,50,60,70,60,80,50,70,50,20,40,40,50,90
2012,832,Strong Democrat,85,85,49,60,97,50,0,85,97,97,85,85,85,60,15,70,15,60,85,85,70,60
2012,833,Independent Democrat,70,70,58,50,85,50,30,85,70,50,50,40,50,85,40,30,70,70,85,85,30,70
2012,834,Weak Democrat,60,60,50,50,70,50,30,97,50,50,50,97,50,97,97,50,60,15,97,97,15,85
2012,835,Independent Democrat,3,60,38,97,60,40,15,30,97,97,97,97,97,97,50,97,75,70,97,97,97,97
2012,836,Weak Democrat,60,60,43,60,70,50,15,70,50,85,85,97,85,70,85,85,60,70,50,50,70,60
2012,837,Strong Democrat,50,60,68,60,85,50,50,50,50,50,50,85,50,50,50,70,40,50,40,40,40,50
2012,838,Independent Republican,40,30,40,40,40,40,40,50,50,60,97,70,60,50,50,0,40,30,70,70,40,50
2012,839,Independent Democrat,70,60,50,50,60,50,40,85,50,97,97,97,97,97,50,50,60,40,50,50,50,85
2012,840,Strong Democrat,98,98,49,98,97,75,0,80,98,0,80,97,70,98,98,60,98,98,99,99,98,98
2012,841,Independent,99,99,8,99,15,99,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,842,Strong Democrat,50,0,49,97,97,25,0,25,50,97,97,97,97,97,97,50,50,50,50,50,0,97
2012,843,Strong Democrat,98,99,50,80,60,0,40,80,80,80,80,80,80,80,75,50,99,98,98,98,75,80
2012,844,No Party,50,50,999,50,99,50,99,50,50,50,50,50,50,50,50,50,50,50,70,70,50,97
2012,845,Independent Democrat,70,70,73,60,85,60,60,85,70,97,97,97,97,85,50,97,60,85,85,85,60,97
2012,846,Weak Democrat,75,85,68,85,75,85,60,97,97,97,97,97,97,97,97,80,85,95,90,90,90,97
2012,847,Strong Democrat,70,85,74,97,97,70,50,97,70,70,97,97,97,97,97,97,50,70,60,60,50,97
2012,848,Strong Republican,50,50,50,50,30,50,70,50,98,50,50,50,50,50,50,50,50,50,50,50,50,50
2012,849,Strong Republican,85,98,68,60,50,50,85,97,98,80,80,97,80,50,70,50,97,70,85,85,97,70
2012,850,Strong Republican,50,50,56,40,15,40,97,70,99,97,97,97,97,70,50,97,70,50,40,40,50,50
2012,851,Strong Democrat,98,98,49,98,97,98,0,98,98,75,75,75,75,98,98,50,98,97,98,98,98,98
2012,852,Strong Democrat,50,50,60,50,60,50,60,50,50,50,50,50,50,50,50,50,5,50,50,50,50,50
2012,853,Strong Democrat,80,75,43,80,85,75,0,80,50,97,97,97,97,97,97,50,80,50,75,75,80,97
2012,854,Strong Democrat,50,50,58,50,85,50,30,97,97,60,60,50,50,70,97,50,0,50,50,50,50,50
2012,855,Strong Democrat,85,85,49,70,97,50,0,85,70,97,50,50,50,70,60,50,70,97,50,50,70,97
2012,856,Strong Democrat,60,80,49,80,97,50,0,80,50,85,85,85,85,97,50,50,80,90,75,75,50,50
2012,857,Independent,40,50,50,50,50,50,50,60,0,70,85,97,70,50,50,97,50,50,50,50,50,97
2012,858,Independent Republican,30,30,55,40,50,60,60,50,50,70,97,80,85,85,0,70,50,50,50,50,35,50
2012,859,Independent,50,80,50,50,90,13,10,50,50,85,85,85,85,97,97,90,50,50,80,80,50,50
2012,860,Independent Republican,60,70,97,60,97,60,97,70,85,40,97,97,50,85,85,50,85,70,60,60,70,70
2012,861,Independent Democrat,40,40,45,70,60,40,30,70,15,85,85,85,85,85,85,0,70,15,40,40,50,70
2012,862,Strong Republican,0,0,40,60,30,97,50,70,50,50,70,15,50,97,0,0,50,60,15,15,0,40
2012,863,Weak Democrat,50,40,65,75,70,60,60,70,50,6,70,60,50,90,75,30,60,50,50,50,50,50
2012,864,Weak Republican,5,0,35,0,0,10,70,0,5,99,99,99,99,75,0,99,5,3,20,20,50,97
2012,865,Independent,20,58,20,49,30,30,10,50,50,50,50,50,60,50,60,50,60,20,50,50,50,50
2012,866,Strong Democrat,20,70,58,40,85,60,30,30,40,50,60,50,50,70,60,40,60,40,40,40,50,50
2012,867,Independent,50,85,23,70,30,30,15,97,60,97,0,97,0,60,0,97,40,70,97,97,50,50
2012,868,Strong Republican,70,70,45,50,0,97,90,30,50,85,85,85,70,97,40,50,30,50,70,70,85,97
2012,869,Independent,0,0,30,98,60,98,0,85,98,85,85,85,85,98,85,85,98,98,60,60,98,98
2012,870,Weak Republican,50,15,25,30,0,60,50,50,50,50,50,40,70,50,30,15,15,50,0,0,40,50
2012,871,Independent Democrat,99,99,70,99,70,99,70,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,872,Independent Democrat,50,85,56,50,97,70,15,85,97,85,85,85,85,85,85,50,50,40,50,50,85,85
2012,873,Strong Republican,60,60,50,85,15,85,85,85,70,85,85,85,85,85,60,60,85,85,40,40,60,70
2012,874,Independent Republican,50,50,60,50,50,60,70,50,50,50,97,30,50,60,0,0,50,30,30,30,40,70
2012,875,Independent Republican,99,99,35,99,0,99,70,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,876,Independent Republican,30,70,55,40,50,85,60,70,85,70,85,85,85,85,60,15,30,70,85,85,60,70
2012,877,Weak Republican,60,60,60,60,50,50,70,85,60,85,85,85,85,85,60,0,70,70,50,50,40,85
2012,878,Strong Republican,85,30,53,30,30,85,75,97,85,97,97,97,97,70,50,30,30,70,15,15,50,50
2012,879,Independent Republican,30,30,55,30,50,50,60,97,50,3,2,2,3,85,60,3,30,85,40,40,50,60
2012,880,Weak Republican,70,40,38,30,15,60,60,50,40,50,50,50,50,60,40,0,50,70,15,15,40,60
2012,881,Independent,60,85,50,85,60,40,40,50,50,50,50,50,50,85,50,40,50,70,60,60,40,60
2012,882,Strong Republican,60,30,65,15,60,60,70,85,70,30,97,15,70,97,40,0,50,85,60,60,15,97
2012,883,Strong Democrat,60,85,49,50,97,85,0,98,60,97,97,97,97,97,85,97,97,70,70,70,70,97
2012,884,Strong Republican,99,99,56,99,15,99,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,885,Independent,60,70,998,50,70,50,98,50,70,60,60,60,40,70,0,50,50,60,50,50,50,97
2012,886,Independent Republican,30,0,50,50,50,50,50,50,50,0,97,40,50,97,97,0,50,50,50,50,50,97
2012,887,Weak Democrat,40,50,68,60,85,50,50,50,50,99,99,99,99,60,40,99,40,40,50,50,40,50
2012,888,Independent Republican,70,70,65,50,50,50,80,15,60,60,85,50,50,70,85,0,50,85,0,0,60,60
2012,889,Independent,60,60,999,50,99,50,99,70,50,97,50,50,50,70,50,97,50,50,50,50,50,97
2012,890,Weak Democrat,60,60,50,60,60,60,40,60,97,85,85,60,70,85,50,70,60,60,50,50,60,97
2012,891,Independent Democrat,40,40,45,50,60,50,30,40,85,97,97,97,97,70,40,60,60,70,50,50,40,60
2012,892,Weak Democrat,60,60,49,50,97,50,0,70,97,97,97,97,97,97,85,60,50,50,60,60,97,97
2012,893,Independent,99,85,999,98,99,98,99,85,97,97,97,97,97,97,0,0,98,97,97,97,97,97
2012,894,Independent Democrat,60,85,70,60,70,85,70,97,85,97,97,97,97,97,97,60,97,60,97,97,70,97
2012,895,Independent Democrat,40,30,60,50,60,60,60,60,70,50,50,40,50,50,50,30,60,60,70,70,50,70
2012,896,Strong Democrat,97,97,55,60,50,70,60,70,97,85,85,85,50,97,0,15,60,97,97,97,70,97
2012,897,Strong Democrat,70,70,50,70,70,30,30,40,15,50,50,50,50,70,97,40,85,30,50,50,60,50
2012,898,Independent Democrat,85,70,65,40,90,85,40,97,85,30,97,97,70,70,97,97,85,40,40,40,30,70
2012,899,Strong Democrat,30,40,45,70,60,15,30,40,40,85,85,99,85,70,70,85,70,30,50,50,70,70
2012,900,Weak Democrat,70,50,35,50,70,50,0,97,60,50,50,97,50,70,50,97,40,50,70,70,50,60
2012,901,Weak Democrat,30,60,30,70,60,60,0,70,40,85,85,85,85,85,70,70,70,30,60,60,85,97
2012,902,Strong Democrat,0,60,49,97,97,0,0,97,30,97,97,97,97,97,97,30,85,15,97,97,97,97
2012,903,Strong Republican,50,15,35,30,0,50,70,50,85,50,50,50,50,50,0,50,30,50,50,50,50,50
2012,904,Independent Democrat,50,60,60,50,60,50,60,50,50,50,60,50,50,70,50,40,50,40,97,97,30,60
2012,905,Weak Republican,60,70,55,70,50,70,60,97,50,40,97,97,60,97,97,0,97,85,85,85,97,97
2012,906,Independent,15,0,20,60,20,30,20,50,15,85,85,85,85,90,97,10,97,15,30,30,40,90
2012,907,Strong Democrat,50,50,78,50,85,50,70,50,60,85,85,97,50,60,50,97,50,50,60,60,70,40
2012,908,Independent Republican,99,99,50,99,40,99,60,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,909,Independent Democrat,99,99,63,99,85,99,40,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,910,Weak Democrat,60,60,60,50,60,60,60,60,60,50,60,60,50,30,60,60,40,50,60,60,40,70
2012,911,Strong Democrat,85,70,49,99,97,40,0,97,70,1,99,1,1,70,97,1,99,60,97,97,97,97
2012,912,Weak Democrat,60,60,43,70,70,70,15,70,50,85,85,97,85,97,97,40,0,60,60,60,60,70
2012,913,Weak Democrat,40,40,58,50,85,70,30,97,85,50,50,60,5,85,85,50,50,60,60,60,60,85
2012,914,Weak Democrat,99,99,68,99,85,99,50,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,915,Independent Democrat,50,50,40,50,50,50,30,97,50,97,97,97,50,97,85,97,60,50,50,50,97,97
2012,916,Independent Democrat,0,0,58,60,85,70,30,85,15,70,97,60,70,97,60,30,30,30,15,15,40,70
2012,917,Independent Republican,40,30,55,40,40,60,70,60,60,60,60,60,50,60,40,15,40,40,30,30,50,60
2012,918,Strong Republican,30,15,43,40,1,50,85,85,40,50,50,50,50,50,50,40,50,0,40,40,50,85
2012,919,Strong Democrat,40,40,50,50,70,50,30,70,99,50,85,50,50,50,50,0,40,50,30,30,50,50
2012,920,Independent Democrat,60,60,50,60,60,60,40,70,50,60,70,50,70,70,70,40,70,60,50,50,50,60
2012,921,Independent Republican,40,30,35,30,10,70,60,70,70,70,70,70,70,70,50,30,50,50,30,30,70,70
2012,922,No Party,50,50,50,50,50,50,50,50,50,85,85,60,85,85,50,60,50,40,85,85,85,85
2012,923,Independent Republican,40,40,50,60,40,70,60,97,60,97,97,97,97,97,85,85,40,70,40,40,40,85
2012,924,Independent Democrat,60,40,55,40,70,60,40,40,99,70,97,70,70,70,50,0,50,40,85,85,40,60
2012,925,Weak Democrat,50,50,55,50,60,60,50,70,60,70,70,40,50,85,60,15,60,70,70,70,85,85
2012,926,Strong Democrat,50,85,60,30,75,50,45,97,99,50,97,15,2,50,0,0,40,50,50,50,10,40
2012,927,Independent,99,99,45,99,30,99,60,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,928,Independent Democrat,70,85,63,50,85,60,40,50,50,85,85,70,70,97,60,0,85,70,85,85,40,60
2012,929,Independent,50,50,50,50,50,50,50,50,50,97,97,97,50,60,97,15,50,50,50,50,50,60
2012,930,Weak Republican,40,40,50,30,40,70,60,97,60,97,97,97,97,97,50,50,60,50,40,40,85,97
2012,931,Weak Democrat,30,40,40,60,50,40,30,70,70,99,99,99,99,85,70,99,70,60,60,60,40,85
2012,932,Weak Republican,50,40,55,60,50,85,60,70,85,97,97,85,85,70,50,50,50,40,40,40,60,70
2012,933,Independent Republican,60,40,65,60,60,85,70,85,70,70,70,70,70,85,85,40,60,69,60,60,60,85
2012,934,Independent Republican,50,50,50,70,40,97,60,97,70,50,97,50,97,70,50,0,40,70,50,50,30,70
2012,935,Weak Republican,60,30,30,60,0,40,60,30,50,50,60,40,50,85,85,30,97,70,0,0,70,85
2012,936,Strong Republican,60,15,49,30,0,85,97,50,70,50,50,50,50,85,70,0,50,85,30,30,60,85
2012,937,No Party,30,60,50,50,60,40,40,40,50,75,75,70,75,70,75,49,60,50,40,40,70,70
2012,938,Independent,99,98,999,99,99,99,99,98,75,0,97,80,0,98,99,0,99,99,98,98,75,50
2012,939,Independent Democrat,50,70,45,97,40,70,50,70,60,50,97,50,50,97,50,0,50,40,50,50,30,50
2012,940,Strong Democrat,30,40,58,70,85,30,30,85,15,60,70,60,60,97,40,40,50,15,50,50,50,60
2012,941,Strong Republican,40,40,58,30,30,70,85,97,50,60,70,50,50,50,40,40,30,50,40,40,60,50
2012,942,Independent Democrat,40,40,60,50,70,70,50,97,40,85,70,70,75,70,40,70,0,70,85,85,30,97
2012,943,Independent Democrat,40,35,58,50,85,75,30,35,50,70,70,40,70,30,50,0,15,50,35,35,45,50
2012,944,Independent Democrat,50,50,50,99,50,70,50,97,70,97,97,97,97,97,50,97,99,85,70,70,97,50
2012,945,Weak Republican,50,60,60,40,60,40,60,97,15,50,50,50,50,85,97,30,60,30,50,50,70,97
2012,946,Independent,70,40,55,40,40,97,70,70,60,60,85,40,60,97,0,40,40,60,60,60,60,85
2012,947,Weak Republican,30,30,33,30,15,85,50,85,85,97,97,97,97,97,50,40,30,50,50,50,50,97
2012,948,Independent,15,15,50,40,50,99,50,50,50,70,85,70,70,97,0,0,15,30,85,85,40,85
2012,949,Strong Democrat,50,40,49,85,97,0,0,0,0,97,97,97,97,97,97,40,97,40,50,50,0,85
2012,950,Weak Democrat,70,70,64,85,97,85,30,97,97,97,97,97,85,97,97,50,70,85,85,85,60,97
2012,951,Independent Democrat,50,50,55,50,60,50,50,60,50,70,70,70,70,70,50,40,50,50,15,15,70,97
2012,952,Independent,98,98,50,99,50,99,50,97,97,85,85,85,85,60,30,0,60,50,30,30,97,97
2012,953,Independent,0,0,50,50,50,50,50,70,50,50,50,50,50,50,50,0,0,0,0,0,50,85
2012,954,Strong Democrat,70,70,50,60,40,85,60,60,99,60,85,60,70,70,30,50,70,60,50,50,85,70
2012,955,Independent Democrat,40,40,43,85,70,30,15,50,40,70,70,70,70,85,70,70,60,30,60,60,50,70
2012,956,Independent Republican,60,60,25,60,15,70,35,70,60,50,50,50,50,70,70,50,70,60,70,70,70,70
2012,957,Strong Democrat,50,30,43,85,85,15,0,50,0,85,85,85,97,85,97,97,85,0,50,50,50,97
2012,958,Weak Democrat,60,85,58,50,85,40,30,70,85,97,85,50,85,85,15,0,50,70,60,60,85,60
2012,959,Strong Republican,70,50,49,0,0,97,97,40,40,40,85,40,85,50,0,0,30,85,40,40,15,30
2012,960,Strong Democrat,85,40,55,50,60,85,50,97,50,70,60,60,40,60,50,40,50,50,30,30,50,60
2012,961,Strong Democrat,70,70,74,50,97,70,50,97,97,97,97,97,97,97,97,97,97,97,50,50,97,97
2012,962,Strong Democrat,30,30,74,60,97,60,50,50,98,85,85,85,70,70,60,30,85,40,85,85,85,97
2012,963,Strong Democrat,60,60,50,60,85,85,15,85,85,85,60,60,70,97,50,60,60,40,97,97,70,97
2012,964,Strong Democrat,50,70,49,97,97,0,0,80,50,97,97,97,97,97,50,97,30,50,97,97,97,97
2012,965,Independent Democrat,97,97,30,80,60,80,0,97,97,97,97,97,50,97,60,50,60,97,97,97,97,97
2012,966,Independent Republican,50,60,50,70,50,70,50,97,30,50,50,50,50,97,85,40,85,50,60,60,40,97
2012,967,Strong Democrat,40,70,58,97,85,30,30,85,70,85,80,79,80,85,50,70,85,60,70,70,70,70
2012,968,Strong Democrat,40,50,43,70,85,15,0,70,50,97,70,50,60,60,50,15,70,50,70,70,50,60
2012,969,Independent,70,60,55,50,50,70,60,70,60,70,70,70,60,70,60,40,60,50,40,40,50,85
2012,970,Strong Democrat,0,60,35,70,70,70,0,50,85,97,50,50,50,97,50,50,98,60,97,97,70,97
2012,971,Strong Democrat,50,50,49,80,97,20,0,70,50,85,30,50,30,97,97,50,80,70,70,70,80,97
2012,972,Strong Democrat,99,99,58,99,85,99,30,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,973,Independent Democrat,98,40,49,98,97,60,0,98,98,97,50,50,50,70,98,50,98,98,30,30,98,98
2012,974,Strong Democrat,70,70,43,85,85,0,0,70,0,97,97,97,97,85,97,70,85,60,85,85,70,97
2012,975,Strong Democrat,85,60,49,0,97,0,0,50,85,97,50,50,50,85,50,50,70,15,70,70,97,97
2012,976,Strong Democrat,50,75,49,95,97,0,0,75,50,97,50,50,50,97,75,50,75,50,50,50,97,97
2012,977,Strong Democrat,50,50,49,50,97,0,0,60,50,97,50,50,50,50,50,50,50,50,50,50,50,97
2012,978,Strong Democrat,60,60,49,50,97,50,0,60,97,97,50,50,50,97,70,0,97,60,97,97,60,60
2012,979,Independent Democrat,30,60,53,85,90,40,15,65,70,97,60,85,50,90,50,40,70,70,95,95,35,70
2012,980,Independent Democrat,60,50,55,50,60,50,50,60,60,60,60,60,60,70,50,40,50,40,60,60,60,70
2012,981,Strong Democrat,50,50,56,70,97,50,15,65,98,97,50,70,50,97,50,50,80,50,70,70,65,80
2012,982,Strong Democrat,50,97,56,50,97,50,15,50,97,97,85,70,60,97,50,60,97,70,97,97,40,97
2012,983,Weak Democrat,40,70,49,70,97,50,0,85,85,97,70,70,60,85,60,60,50,50,50,50,85,97
2012,984,Independent Democrat,40,70,58,85,85,30,30,85,50,85,70,70,60,85,50,70,50,50,70,70,70,70
2012,985,Weak Democrat,50,0,25,70,50,40,0,50,60,50,40,50,40,70,50,50,50,60,70,70,50,70
2012,986,Strong Democrat,70,85,69,70,97,60,40,85,60,60,70,85,70,97,50,70,60,70,60,60,70,85
2012,987,No Party,40,60,45,85,40,30,50,85,85,50,25,15,10,70,40,15,97,70,70,70,70,85
2012,988,Strong Democrat,30,70,97,97,97,30,97,85,85,97,70,60,40,97,0,60,85,85,85,85,97,97
2012,989,Strong Democrat,40,85,43,50,85,40,0,85,85,85,50,85,80,85,85,70,85,85,85,85,85,85
2012,990,Strong Democrat,85,70,49,97,97,85,0,15,97,97,50,50,50,97,0,50,97,0,97,97,97,97
2012,991,Strong Democrat,70,97,49,98,97,98,0,50,98,97,70,60,85,97,50,50,98,70,50,50,97,97
2012,992,Strong Democrat,50,50,49,60,97,60,0,97,50,97,40,97,60,97,97,40,70,50,97,97,97,97
2012,993,Strong Democrat,85,85,50,70,85,85,15,85,85,97,50,50,50,70,70,50,70,85,70,70,70,70
2012,994,Strong Democrat,50,50,49,70,97,50,0,97,60,97,70,97,70,97,15,50,15,50,70,70,60,97
2012,995,Independent Democrat,15,15,30,60,60,60,0,40,85,85,70,60,70,70,40,40,0,40,30,30,60,70
2012,996,Strong Democrat,70,75,56,65,97,60,15,75,65,85,80,70,70,70,50,60,60,70,65,65,75,75
2012,997,Strong Democrat,85,85,49,60,97,60,0,85,85,97,85,97,85,97,70,60,85,40,70,70,70,97
2012,998,Strong Democrat,85,97,49,97,97,85,0,85,97,70,40,50,50,85,50,50,70,97,97,97,0,85
2012,999,Independent Democrat,50,70,63,60,85,70,40,85,95,85,85,85,85,85,85,85,40,70,80,80,95,97
2012,1000,Independent,50,85,999,85,50,70,99,97,97,10,85,50,30,70,0,50,50,70,85,85,70,97
2012,1001,Strong Democrat,85,85,50,85,85,85,15,85,60,97,70,85,70,85,97,70,70,60,85,85,97,85
2012,1002,Strong Democrat,97,60,49,97,97,60,0,97,97,97,70,85,97,97,60,50,97,97,97,97,97,97
2012,1003,Strong Democrat,85,70,68,70,85,50,50,85,70,85,85,85,70,97,50,60,60,60,85,85,60,97
2012,1004,Weak Democrat,0,50,49,50,97,0,0,85,50,85,60,70,60,97,50,15,75,60,85,85,50,50
2012,1005,Strong Democrat,60,40,74,50,97,50,50,97,97,97,97,97,97,97,97,40,97,70,85,85,70,97
2012,1006,Strong Republican,99,99,58,99,30,99,85,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99
2012,1007,Strong Democrat,50,40,35,50,70,0,0,50,50,97,0,50,97,97,50,0,50,40,60,60,50,97
2012,1008,Strong Democrat,70,75,45,70,60,20,30,0,70,97,85,97,60,85,0,50,80,0,75,75,97,97
2012,1009,Strong Democrat,70,70,43,85,85,15,0,85,85,97,50,85,85,97,50,50,40,85,85,85,97,97
2012,1010,Strong Democrat,85,85,45,70,60,85,30,60,70,97,97,97,97,50,50,75,50,85,60,60,85,85
2012,1011,Strong Democrat,60,70,58,70,85,40,30,60,50,85,70,50,50,85,70,50,60,60,60,60,60,97
2012,1012,Strong Democrat,50,50,68,50,85,99,50,50,50,97,70,40,85,70,85,50,98,50,40,40,60,97
2012,1013,Strong Democrat,50,60,58,50,85,60,30,70,60,97,85,97,70,60,50,97,60,70,60,60,60,70
2012,1014,Independent,60,60,70,30,70,70,70,70,98,60,97,60,60,97,30,15,60,60,40,40,40,85
2012,1015,Independent Republican,40,30,55,30,40,60,70,70,50,50,50,50,50,70,50,30,40,40,40,40,40,50
2012,1016,Strong Republican,60,60,79,40,60,97,97,97,97,60,97,60,60,97,60,0,97,30,50,50,70,97
2012,1017,Weak Democrat,70,70,65,60,70,50,60,60,97,85,85,85,85,70,60,85,70,40,60,60,60,70
2012,1018,Strong Democrat,97,97,56,98,97,15,15,85,30,97,97,97,97,97,85,97,70,50,85,85,85,97
2012,1019,Independent Democrat,70,70,40,40,30,40,50,70,85,97,70,70,85,50,30,60,60,70,70,70,70,70
2012,1020,Strong Democrat,40,60,55,70,70,60,40,60,50,97,85,70,85,70,97,50,70,50,50,50,85,70
2012,1021,Independent Republican,70,70,15,70,15,85,15,97,50,97,50,50,50,85,70,85,50,85,70,70,85,97
